stock_code,description,median_unit_price,n_invoices,first_seen,last_seen
85161,ACRYLIC GEOMETRIC LAMP,18.95,30,2009-12-10,2011-10-12
85162A,SILVER RETRODISC LAMPSHADE,1.95,20,2009-12-01,2010-06-08
85162B,BLACK RETRODISC LAMPSHADE,1.95,13,2009-12-07,2010-06-08
85162C,WHITE RETRODISC LAMPSHADE,1.95,46,2009-12-02,2010-06-08
85163A,WHITE BAROQUE WALL CLOCK,12.75,55,2009-12-02,2011-11-06
85163B,BLACK BAROQUE WALL CLOCK,12.75,64,2009-12-22,2011-08-11
85164B,BLACK BAROQUE CUCKOO CLOCK,12.75,66,2009-12-01,2010-09-29
85165,CANDY PINK FRENCH BOUDOIR CLOCK,8.47,58,2009-12-02,2010-06-21
85166A,WHITE METAL BAROQUE PHOTO FRAME,3.75,12,2009-12-02,2010-01-18
85166B,BLACK METAL BAROQUE PHOTO FRAME,3.75,38,2009-12-04,2010-11-14
85167A,WHITE GRAND BAROQUE PHOTO FRAME,4.25,14,2009-12-03,2010-03-31
85167B,BLACK GRAND BAROQUE PHOTO FRAME,4.25,59,2009-12-14,2011-04-08
85168A,WHITE BAROQUE CARRIAGE CLOCK,9.95,15,2009-12-02,2010-06-14
85168B,BLACK BAROQUE CARRIAGE CLOCK,8.47,45,2009-12-02,2011-11-14
85169A,IVORY LOVE BIRD CANDLE,1.25,144,2009-12-08,2011-11-13
85169B,BLACK LOVE BIRD CANDLE,1.25,88,2009-12-02,2011-11-14
85169C,EAU DE NIL LOVE BIRD CANDLE,1.25,67,2009-12-08,2011-11-13
85169D,PINK LOVE BIRD CANDLE,1.25,86,2009-12-14,2011-11-13
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,2.1,84,2009-12-01,2010-12-07
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,2.1,56,2009-12-02,2011-11-14
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,2.46,103,2009-12-02,2011-11-08
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2.46,141,2009-12-01,2011-11-14
85171,S/2 HYACINTH BULB CANDLES,2.55,1,2009-12-07,2009-12-07
85172,HYACINTH BULB T-LIGHT CANDLES,0.42,146,2009-12-01,2011-11-10
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,2.55,134,2009-12-03,2011-11-13
85174,S/4 CACTI CANDLES,4.95,332,2009-12-01,2011-11-14
85175,CACTI T-LIGHT CANDLES,0.42,434,2009-12-01,2011-11-13
85176,SEWING SUSAN 21 NEEDLE SET,0.85,279,2009-12-01,2011-11-14
85177,BASKET OF FLOWERS SEWING KIT,0.85,131,2009-12-02,2011-11-11
85178,VICTORIAN SEWING KIT,1.25,294,2009-12-01,2011-11-14
85179A,GREEN BITTY LIGHT CHAIN,2.51,45,2009-12-03,2011-11-14
85179B,WHITE BITTY LIGHT CHAIN,4.65,45,2009-12-03,2010-11-15
85179C,PINK BITTY LIGHT CHAIN,2.51,24,2009-12-03,2011-11-11
85180A,RED HEARTS LIGHT CHAIN,4.65,97,2009-12-03,2011-10-31
85180B,PINK HEARTS LIGHT CHAIN,4.65,64,2009-12-01,2011-11-14
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,1.25,132,2009-12-01,2011-11-14
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1.25,161,2009-12-01,2011-11-14
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,2.95,7,2009-12-09,2010-03-22
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2.95,334,2009-12-01,2011-11-11
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,2.95,67,2009-12-01,2010-09-27
85185B,PINK HORSE SOCK PUPPET,2.95,176,2009-12-01,2011-11-09
85185C,COW  SOCK PUPPET,2.95,27,2009-12-02,2010-08-01
85185D,FROG SOCK PUPPET,2.95,66,2009-12-01,2011-05-25
85185E,DUCK SOCK PUPPET,2.95,2,2009-12-03,2009-12-15
85185F,LION SOCK PUPPET,2.95,19,2009-12-02,2010-03-08
85186A,EASTER BUNNY GARLAND OF FLOWERS,0.42,159,2009-12-01,2011-04-14
85186B,BUNNY BUNCH OF FLOWERS,0.42,2,2010-03-17,2010-03-21
85186C,BUNNY EGG GARLAND,0.42,152,2009-12-01,2011-10-20
85187,S/12 MINI RABBIT EASTER,1.65,108,2010-01-13,2011-11-04
85188A,GREEN METAL SWINGING BUNNY,0.85,105,2009-12-09,2011-04-21
85188B,PINK METAL SWINGING BUNNY,0.85,74,2010-01-11,2011-03-27
85189,HANGING BUTTERFLY  EGG,0.85,68,2009-12-16,2011-03-16
85190,PINK FLOWER HANGING HEART,0.85,17,2009-12-14,2010-03-17
85192S,HANGING SPRING FLOWER HEART SMALL,0.65,2,2010-02-07,2010-02-08
85194L,HANGING SPRING FLOWER EGG LARGE,0.85,146,2009-12-07,2011-04-20
85194S,HANGING SPRING FLOWER EGG SMALL,0.65,124,2010-01-05,2011-10-24
85195,HANGING HEART BASKET,2.1,17,2009-12-04,2011-03-16
85196,EASTER BUNNIES ON A STICK,0.55,71,2009-12-07,2010-03-29
85197,SET OF 12 MINI BUNNIES IN A BUCKET,2.1,74,2009-12-06,2011-07-29
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,0.85,51,2009-12-07,2011-05-18
85199L,LARGE HANGING IVORY & RED WOOD BIRD,0.65,266,2009-12-01,2011-11-13
85199S,SMALL HANGING IVORY/RED WOOD BIRD,0.42,426,2009-12-01,2011-11-14
85200,BUNNY EGG BOX,1.25,105,2009-12-07,2011-04-18
85202,HANGING WOOD AND FELT HEART,0.42,204,2009-12-14,2011-11-09
85203,HANGING WOOD AND FELT BUTTERFLY,0.42,218,2009-12-08,2011-11-13
85204,HANGING WOOD AND FELT FLOWER,0.42,147,2009-12-14,2011-11-14
85205A,IVORY FELT EASTER RABBIT GARLAND,2.55,21,2010-02-02,2010-03-23
85205B,PINK FELT EASTER RABBIT GARLAND,2.55,61,2010-01-11,2011-04-21
85206A,CREAM FELT EASTER EGG BASKET,1.65,318,2009-12-01,2011-03-17
85206B,PINK FELT EASTER EGG BASKET,1.65,183,2009-12-14,2011-01-20
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2.1,86,2009-12-01,2011-11-01
85211,S/4 GROOVY CAT MAGNETS,1.65,75,2009-12-01,2011-10-13
85212,MINI PAINTED GARDEN DECORATION,0.85,117,2009-12-02,2011-11-14
85213,MINI  ZINC GARDEN DECORATIONS,0.85,80,2009-12-13,2011-07-31
85214,TUB 24 PINK FLOWER PEGS,1.65,169,2009-12-06,2011-08-10
85215,ASSORTED CHEESE FRIDGE MAGNETS,0.65,66,2009-12-10,2011-08-10
85216,ASSORTED CAKES FRIDGE MAGNETS,0.65,186,2009-12-01,2011-10-25
85217,ASSORTED ICE CREAM FRIDGE MAGNETS,0.65,164,2009-12-01,2010-09-09
85218,S/5 MINI ICE CREAM FRIDGE MAGNETS,0.875,2,2010-01-14,2010-02-15
85220,SMALL FAIRY CAKE FRIDGE MAGNETS,1.45,5,2009-12-02,2010-02-17
85221,ASSORTED COLOUR SILK COIN PURSE,1.25,47,2009-12-02,2010-05-10
85222,ASSORTED COLOUR SILK COSMETIC PURSE,2.1,50,2009-12-02,2010-06-21
85224,ASSORTED COLOUR SILK GLASSES CASE,2.1,61,2009-12-02,2011-03-23
85225,BLING KEY RING STAND,1.25,9,2009-12-13,2011-04-28
85226A,WHITE/BLUE PULL BACK RACING CAR,0.55,144,2009-12-02,2010-11-24
85226C,BLUE PULL BACK RACING CAR,0.55,83,2009-12-01,2010-11-09
85227,SET OF 6 3D KIT CARDS FOR KIDS,0.85,390,2009-12-01,2011-11-14
85230A,OPIUM SCENTED VOTIVE CANDLE,0.29,46,2009-12-13,2011-09-11
85230B,CINNAMON SCENTED VOTIVE CANDLE,0.29,63,2009-12-08,2011-11-11
85230C,ROSE SCENTED VOTIVE CANDLE,0.29,1,2009-12-10,2009-12-10
85230D,VANILLA SCENTED VOTIVE CANDLE,0.29,1,2009-12-10,2009-12-10
85230E,STRAWBRY SCENTED VOTIVE CANDLE,0.29,66,2009-12-08,2011-09-11
85230F,JASMINE VOTIVE CANDLE,0.29,62,2009-12-02,2011-11-10
85230G,ORANGE VOTIVE CANDLE,0.29,44,2009-12-02,2011-11-06
85231B,CINAMMON SET OF 9 T-LIGHTS,0.85,362,2009-12-01,2011-11-13
85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,0.85,107,2009-12-01,2010-06-13
85231G,ORANGE SCENTED SET/9 T-LIGHTS,0.85,259,2009-12-01,2011-10-12
85231L,LAVENDER SCENTED SET/9 T-LIGHTS,0.85,116,2009-12-01,2010-05-02
85232A,SET/3 POLKA DOT STACKING TINS,4.95,140,2009-12-01,2011-06-06
85232B,SET/3 RUSSIAN DOLL STACKING TINS,4.95,561,2009-12-01,2011-02-11
85232C,RUSSIAN FOLKART STACKING TINS,4.95,1,2010-01-15,2010-01-15
85232D,SET/3 DECOUPAGE STACKING TINS,4.95,212,2009-12-01,2011-11-10
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,5.95,20,2009-12-01,2011-11-08
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,6.09,21,2009-12-07,2011-07-25
90000C,OPAL WHITE/SILVER FLOWER NECKLACE,6.16,2,2009-12-13,2010-01-18
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,6.23,33,2009-12-01,2011-10-12
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,4.25,10,2009-12-15,2011-10-31
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,4.25,10,2010-01-13,2011-11-08
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,4.25,10,2009-12-11,2011-10-20
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,4.25,11,2009-12-06,2011-10-09
90002A,FLOWER BURST SILVER RING OPAL,3.75,14,2009-12-07,2010-11-04
90002B,FLOWER BURST SILVER RING ROSE,3.75,11,2009-12-02,2010-10-25
90002C,FLOWER BURST SILVER RING MIDN'T BLU,3.75,19,2009-12-02,2010-08-18
90002D,FLOWER BURST SILVER RING CRYSTAL,3.75,34,2009-12-02,2011-05-08
90002E,FLOWER BURST SILVER RING GREEN,3.75,11,2009-12-02,2010-08-18
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,3.81,23,2009-12-01,2011-09-23
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,3.75,29,2009-12-01,2011-11-14
90003D,CRYSTAL PAIR HEART HAIR SLIDES,3.75,29,2009-12-01,2011-11-11
90003E,GREEN PAIR HEART HAIR SLIDES,3.75,18,2009-12-16,2011-11-14
90004A,JADE GREEN PAIR ENAMEL HAIR SLIDES,3.75,1,2009-12-15,2009-12-15
90005A,JADE GREEN ENAMEL HAIR COMB,2.11,57,2009-12-01,2011-04-27
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,8.95,26,2009-12-03,2011-09-14
90010B,BLACK/WHITE GLASS/SILVER BRACELET,8.95,34,2009-12-02,2011-04-10
90010E,AMBER GLASS/SILVER BRACELET,8.95,33,2009-12-01,2011-11-08
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,2.96,13,2009-12-03,2011-05-05
90011B,BLACK CRYSTAL DROP EARRINGS,2.955,14,2009-12-03,2011-09-06
90011C,GREEN CRYSTAL DROP EARRINGS,2.955,6,2009-12-04,2011-07-06
90011D,PURPLE CRYSTAL DROP EARRINGS,2.96,4,2009-12-02,2011-04-21
90011E,AMBER CRYSTAL DROP EARRINGS,2.955,8,2009-12-08,2011-09-15
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,9.98,7,2009-12-03,2011-10-11
90012B,BLACK DROP CRYSTAL NECKLACE,9.95,6,2009-12-03,2011-11-13
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,3.81,74,2009-12-03,2011-11-11
90013B,BLACK VINTAGE EARRINGS,4.24,72,2009-12-02,2011-11-11
90013C,GREEN VINTAGE EARRINGS,4.24,50,2009-12-01,2011-11-11
90013D,PURPLE VINTAGE EARRINGS,4.15,17,2010-01-13,2011-06-29
90013E,AMBER VINTAGE EARRINGS,4.285,2,2009-12-09,2010-01-13
90014A,SILVER/MOP ORBIT NECKLACE,9.95,38,2009-12-07,2011-11-08
90014B,GOLD M PEARL  ORBIT NECKLACE,9.95,28,2009-12-04,2011-10-26
90014C,SILVER/BLACK ORBIT NECKLACE,9.95,18,2009-12-02,2011-08-18
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,8.5,16,2009-12-18,2011-10-26
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,8.5,26,2009-12-16,2011-11-11
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,8.49,13,2010-01-11,2011-06-14
90018A,SILVER M.O.P ORBIT DROP EARRINGS,4.24,48,2009-12-14,2011-11-07
90018B,GOLD M.O.P ORBIT DROP EARRINGS,4.24,27,2009-12-02,2011-11-08
90018C,SILVER BLACK ORBIT DROP EARRINGS,4.25,18,2009-12-14,2011-09-23
90019A,SILVER M.O.P ORBIT BRACELET,5.4,48,2009-12-02,2011-11-08
90019B,GOLD M.O.P ORBIT BRACELET,5.4,23,2010-01-20,2011-11-11
90019C,SILVER BLACK ORBIT BRACELET,5.51,31,2009-12-03,2011-10-26
90020,FILIGREE DIAMANTE CHAIN,12.75,4,2009-12-17,2011-08-30
90021,LASER CUT MULTI STRAND NECKLACE,11.95,4,2010-08-18,2011-04-27
90022,EDWARDIAN DROP EARRINGS JET BLACK,3.81,28,2009-12-04,2011-10-12
90023,FILIGREE DIAMANTE EARRINGS,4.25,20,2009-12-01,2011-09-23
90024A,NEW BAROQUE B'FLY NECKLACE BLACK,8.5,4,2010-01-28,2010-11-05
90024B,NEW BAROQUE B'FLY NECKLACE RED,8.5,19,2009-12-01,2011-09-23
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,8.5,10,2009-12-03,2011-07-25
90024D,NEW BAROQUE B'FLY NECKLACE PINK,8.5,13,2009-12-09,2011-09-29
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,8.5,11,2009-12-02,2011-03-29
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,8.49,5,2010-04-19,2011-10-31
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,3.75,2,2011-04-10,2011-10-09
90025B,BAROQUE BUTTERFLY EARRINGS RED,3.75,3,2010-03-07,2011-04-21
90025C,BAROQUE BUTTERFLY EARRINGS GREEN,3.75,6,2010-02-17,2010-10-24
90025D,BAROQUE BUTTERFLY EARRINGS PINK,3.73,5,2010-02-16,2011-09-29
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,3.75,7,2009-12-02,2011-06-06
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,3.75,8,2010-01-11,2011-10-20
90026A,GLASS BEAD HOOP NECKLACE BLACK,8.5,9,2010-03-19,2011-06-13
90026B,GLASS BEAD HOOP NECKLACE MONTANA,8.5,7,2009-12-13,2011-03-31
90026C,GLASS BEAD HOOP NECKLACE GREEN,8.5,6,2009-12-10,2011-11-09
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,8.5,7,2010-06-07,2011-03-31
90027A,GLASS BEAD HOOP EARRINGS BLACK,2.95,6,2010-03-21,2011-08-30
90027B,GLASS BEAD HOOP EARRINGS MONTANA,2.95,9,2009-12-09,2011-04-08
90027C,GLASS BEAD HOOP EARRINGS GREEN,2.95,11,2009-12-14,2011-07-06
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,2.95,12,2009-12-02,2011-07-25
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,8.49,24,2009-12-03,2011-11-02
90029,NEW BAROQUE SMALL NECKLACE BLACK,8.5,12,2009-12-06,2011-08-30
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,1.0,9,2009-12-09,2011-09-26
90030B,RED KUKUI COCONUT SEED NECKLACE,5.94,30,2009-12-09,2011-10-28
90030C,BROWN KUKUI COCONUT SEED NECKLACE,5.880000000000001,15,2009-12-09,2011-09-26
90031,BILI NUT AND WOOD NECKLACE,3.47,8,2009-12-15,2011-09-26
90032,IVORY SHELL HEART NECKLACE,6.25,24,2010-01-21,2011-10-26
90033,IVORY SHELL HEART EARRINGS,2.55,16,2009-12-02,2011-07-25
90034,WHITE SILVER NECKLACE SHELL GLASS,10.085,5,2009-12-02,2011-04-18
90035A,"PEARL & SHELL 42""NECKL. GREEN",10.75,16,2009-12-03,2011-04-13
90035B,"PEARL & SHELL 42""NECKL. PINK",10.75,4,2009-12-02,2010-06-24
90035C,"PEARL & SHELL 42""NECKL. IVORY",10.75,5,2009-12-02,2011-05-13
90036A,FLOWER GARLAND NECKLACE RED,7.95,20,2009-12-03,2011-08-05
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",7.95,10,2010-01-18,2011-08-01
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",7.95,13,2009-12-03,2011-10-27
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",7.95,16,2009-12-01,2011-06-13
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",7.95,28,2009-12-08,2011-10-20
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",8.07,15,2009-12-18,2011-03-23
90037A,TINY CRYSTAL BRACELET RED,2.55,12,2009-12-14,2011-01-25
90037B,TINY CRYSTAL BRACELET GREEN,2.55,9,2010-03-16,2011-08-04
90037C,TINY CRYSTAL BRACELET BLUE,2.54,12,2009-12-14,2011-07-14
90037D,TINY CRYSTALS BRACELET BLACK,2.57,8,2009-12-07,2010-06-23
90038A,GLASS AND PAINTED BEADS BRACELET TO,3.7800000000000002,20,2009-12-07,2011-09-06
90038B,GLASS AND PAINTED BEADS BRACELET OL,3.81,11,2009-12-14,2011-09-15
90038C,GLASS AND BEADS BRACELET IVORY,3.75,9,2009-12-18,2011-09-02
90039A,FIRE POLISHED GLASS BRACELET RED,3.75,4,2009-12-18,2011-05-12
90039B,FIRE POLISHED GLASS BRACELET MONTAN,3.7800000000000002,11,2010-01-12,2011-07-27
90039C,FIRE POLISHED GLASS BRACELET BLACK,3.81,9,2009-12-10,2011-02-09
90039D,FIRE POLISHED GLASS BRACELET GREEN,3.81,22,2009-12-01,2011-11-11
90040A,MURANO STYLE GLASS BRACELET RED,4.24,34,2009-12-03,2011-03-07
90040B,MURANO STYLE GLASS BRACELET BLACK,3.73,36,2009-12-03,2011-05-06
90040C,MURANO STYLE GLASS BRACELET GOLD,3.5,16,2009-12-04,2011-11-11
90040D,MURANO STYLE GLASS BRACELET PINK,3.81,25,2009-12-01,2010-09-14
90041,PEARL AND CHERRY QUARTZ BRACLET,3.73,5,2009-12-09,2011-09-02
90042A,FRESHWATER PEARL BRACELET GOLD,2.54,33,2009-12-02,2011-04-13
90042B,FRESHWATER PEARL BRACELET PINK,2.55,6,2009-12-02,2010-11-24
90042C,FRESHWATER PEARL BRACELET IVORY,2.54,26,2010-06-02,2011-01-11
90043,COPPER AND BRASS BAG CHARM,4.95,6,2009-12-17,2011-10-17
90046,WHITE WITH METAL BAG CHARM,4.95,7,2010-03-26,2011-07-07
90048,GREEN WITH METAL BAG CHARM,4.95,8,2009-12-08,2011-07-07
90049,IVORY GOLD METAL BAG CHARM,4.95,5,2010-05-23,2011-10-17
90050,CRACKED GLAZE NECKLACE IVORY,6.95,6,2010-01-26,2011-11-09
90051,CRACKED GLAZE NECKLACE RED,6.95,11,2010-06-28,2011-10-09
90052,CRACKED GLAZE NECKLACE BROWN,7.145,4,2009-12-22,2011-08-12
90053,CRACKED GLAZE EARRINGS IVORY,2.54,10,2010-01-11,2011-10-07
90054,CRACKED GLAZE EARRINGS RED,2.54,14,2009-12-14,2011-11-03
90055,CRACKED GLAZE EARRINGS BROWN,2.54,8,2010-01-11,2011-11-11
90056,CHUNKY CRACKED GLAZE NECKLACE IVORY,11.05,12,2009-12-08,2011-09-22
90057,DIAMANTE RING ASSORTED IN BOX.,1.25,29,2009-12-09,2011-11-14
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,0.38,13,2009-12-10,2011-11-14
90058B,CRYSTAL STUD EARRINGS ASSORTED COL,0.38,27,2009-12-23,2011-11-14
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,1.69,41,2009-12-02,2011-11-11
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,1.69,14,2010-01-19,2011-11-07
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,1.65,20,2009-12-09,2011-11-07
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,1.69,38,2009-12-03,2011-11-03
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,1.69,28,2009-12-09,2011-11-07
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,1.69,22,2009-12-16,2011-11-07
90060B,FIRE POLISHED GLASS NECKL GOLD,5.95,4,2009-12-13,2010-12-15
90060C,FIRE POLISHED GLASS NECKL SILVER,5.95,3,2009-12-06,2010-07-04
90060D,FIRE POLISHED GLASS NECKL BRONZE,5.95,8,2009-12-06,2010-12-15
90060F,FIRE POLISHED GLASS NECKL GREEN,5.94,17,2009-12-06,2011-09-28
90062,CARNIVAL BRACELET,12.75,109,2009-12-01,2011-04-28
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,8.5,13,2010-06-17,2011-11-03
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,8.5,14,2009-12-03,2011-11-03
90064A,WHITE VINTAGE CRYSTAL EARRINGS,4.15,11,2010-01-13,2011-08-30
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,3.75,12,2009-12-17,2011-10-12
90065A,WHITE VINTAGE CRYSTAL BRACELET,6.75,16,2009-12-02,2011-06-26
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,6.75,16,2009-12-13,2011-11-09
90066A,PINK VINTAGE VICTORIAN CHOKER,6.75,2,2010-07-19,2010-10-07
90067A,PINK VINTAGE VICTORIAN EARRINGS,2.95,15,2009-12-01,2011-10-12
90067B,BROWN VINTAGE VICTORIAN EARRINGS,2.95,6,2009-12-01,2011-07-27
90068,"RUBY GLASS NECKLACE 42""",7.5,2,2010-09-28,2011-03-18
90069,RUBY GLASS CLUSTER NECKLACE,7.5,5,2009-12-10,2011-11-03
90070,RUBY GLASS CLUSTER BRACELET,6.23,34,2009-12-04,2011-11-08
90071,RUBY GLASS CLUSTER EARRINGS,1.26,68,2009-12-02,2011-11-11
90072,RUBY DROP CHANDELIER EARRINGS,4.24,27,2009-12-02,2011-11-09
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,5.09,31,2009-12-02,2011-10-12
90074,BLACK DIAMOND CLUSTER NECKLACE,8.95,5,2010-03-07,2011-09-29
90075,MONTANA DIAMOND CLUSTER NECKLACE,8.95,7,2010-03-07,2011-03-29
90076,MONTANA DIAMOND CLUSTER EARRINGS,2.96,6,2010-01-14,2011-05-08
90077,BLACK DIAMOND CLUSTER EARRINGS,2.96,5,2009-12-14,2011-09-07
90078,PINK/WHITE GLASS DEMI CHOKER,7.5,5,2010-02-16,2010-12-13
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,4.95,13,2009-12-17,2011-10-09
90081A,LILY BROOCH AMETHYST COLOUR,4.95,22,2009-12-07,2011-10-20
90081B,LILY BROOCH WHITE/SILVER COLOUR,4.95,3,2010-10-19,2011-05-18
90081C,LILY BROOCH OLIVE COLOUR,5.09,32,2009-12-01,2011-10-20
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,6.35,27,2009-12-02,2011-10-20
90082B,DIAMANTE BOW BROOCH RED COLOUR,6.35,23,2009-12-15,2011-08-22
90082C,DIAMANTE BOW BROOCH WHITE COLOUR,6.79,3,2010-01-13,2010-02-10
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,6.35,50,2009-12-01,2010-12-17
90083,CRYSTAL CZECH CROSS PHONE CHARM,1.63,11,2009-12-03,2011-11-14
90084,PINK CRYSTAL GUITAR PHONE CHARM,0.85,9,2009-12-01,2011-03-06
90085,CRYSTAL STILETTO PHONE CHARM,0.85,28,2009-12-01,2011-08-05
90086,CRYSTAL FROG PHONE CHARM,1.63,40,2010-03-03,2011-11-14
90087,CRYSTAL SEA HORSE PHONE CHARM,1.63,48,2009-12-01,2011-11-08
90088,CRYSTAL KEY+LOCK PHONE CHARM,0.85,14,2009-12-01,2010-11-25
90089,PINK CRYSTAL SKULL PHONE CHARM,1.63,22,2009-12-03,2011-10-17
90090,PINK CRYSTAL HEART PHONE CHARM,0.85,22,2009-12-01,2010-11-25
90091,CRYSTAL DRAGONFLY PHONE CHARM,0.85,2,2010-05-10,2010-10-11
90092,BLUE CRYSTAL BOOT PHONE CHARM,0.85,10,2009-12-01,2011-01-12
90093,CLEAR CRYSTAL STAR PHONE CHARM,0.85,22,2009-12-01,2011-09-21
90094,NECKLACE+BRACELET SET FRUIT SALAD,2.55,35,2010-06-27,2011-11-13
90095,NECKLACE+BRACELET SET PINK BLOSSOM,2.55,3,2010-03-08,2010-06-27
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,2.51,49,2010-01-05,2011-11-13
90098,NECKLACE+BRACELET PINK BUTTERFLY,2.55,53,2009-12-18,2011-11-11
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,2.55,20,2009-12-07,2011-11-11
90100,NECKLACE+BRACELET SET PINK DAISY,2.55,12,2009-12-07,2011-02-24
90101,WHITE FRANGIPANI NECKLACE,2.54,26,2009-12-09,2011-11-10
90102,WHITE FRANGIPANI HAIR CLIP,0.85,4,2010-01-25,2011-06-07
90103,PURPLE FRANGIPANI NECKLACE,2.54,26,2009-12-22,2011-11-04
90104,PURPLE FRANGIPANI HAIRCLIP,0.83,49,2010-06-21,2011-04-18
90108,BLUE BLOSSOM HAIR CLIP,1.05,19,2010-01-15,2011-11-08
90111,BLUE HIBISCUS  HAIR CLIP,1.05,6,2009-12-07,2010-03-08
90112,PINK DOLLY HAIR CLIPS,1.05,20,2009-12-07,2010-12-23
90114,SUMMER DAISIES BAG CHARM,2.46,103,2010-02-02,2011-11-11
90115,SUMMER BUTTERFLIES BAG CHARM,2.51,60,2009-12-06,2011-06-02
90116,FRUIT SALAD BAG CHARM,2.46,58,2010-02-02,2011-11-08
90118,PINK DAISY BAG CHARM,2.51,26,2010-06-16,2011-11-14
90119,METALIC LEAVES BAG CHARMS,2.46,36,2010-06-23,2011-11-14
90120A,PINK MURANO TWIST BRACELET,4.25,41,2009-12-07,2011-01-25
90120B,BLUE MURANO TWIST BRACELET,4.25,39,2009-12-09,2011-10-31
90120C,GREEN MURANO TWIST BRACELET,4.24,54,2009-12-01,2011-11-02
90120D,WHITE MURANO TWIST BRACELET,4.25,40,2009-12-07,2011-02-09
90121B,VINTAGE ROSE BEAD BRACELET BLUE,4.25,9,2009-12-01,2010-01-28
90122A,PINK CRYSTAL+GLASS BRACELET,4.95,30,2010-01-11,2011-10-12
90122B,JADE CRYSTAL+GLASS BRACELET,4.95,26,2009-12-06,2011-09-02
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,4.95,28,2009-12-14,2011-10-09
90123A,PINK HEART OF GLASS BRACELET,5.95,19,2009-12-13,2011-10-10
90123B,TURQUOISE HEART OF GLASS BRACELET,5.95,13,2010-01-11,2011-08-01
90123C,GREEN HEART OF GLASS BRACELET,5.95,12,2009-12-23,2011-08-01
90123D,WHITE HEART OF GLASS BRACELET,5.95,13,2009-12-04,2011-10-31
90124A,PINK MURANO TWIST NECKLACE,9.95,20,2009-12-02,2011-10-30
90124B,BLUE MURANO TWIST NECKLACE,9.96,30,2009-12-08,2011-11-11
