slate_id,position,stock_code
S04806,2,23206
S04806,3,20728
S04806,4,20727
S04806,5,22383
S04806,6,22382
S04806,7,23207
S04806,8,20726
S04806,9,23199
S04806,10,23301
S04807,1,22383
S04807,2,85099B
S04807,3,23199
S04807,4,22551
S04807,5,23208
S04807,6,23241
S04807,7,22326
S04807,8,23172
S04807,9,23301
S04807,10,22411
S04808,1,20728
S04808,2,23209
S04808,3,22993
S04808,4,23206
S04808,5,23301
S04808,6,20727
S04808,7,22384
S04808,8,22629
S04808,9,21122
S04808,10,23207
S04809,1,20725
S04809,2,23206
S04809,3,22384
S04809,4,22411
S04809,5,23208
S04809,6,22382
S04809,7,22386
S04809,8,23343
S04809,9,20726
S04809,10,23207
S04810,1,22383
S04810,2,22382
S04810,3,85099B
S04810,4,20726
S04810,5,22662
S04810,6,21931
S04810,7,21175
S04810,8,22386
S04810,9,23206
S04810,10,22993
S04811,1,85099B
S04811,2,20727
S04811,3,20728
S04811,4,22386
S04811,5,22382
S04811,6,22384
S04811,7,20726
S04811,8,22149
S04811,9,23206
S04811,10,22431
S04814,1,22866
S04814,2,22632
S04814,3,21231
S04814,4,22834
S04814,5,22645
S04814,6,21181
S04814,7,47591D
S04814,8,22630
S04814,9,85123A
S04814,10,85099B
S04815,1,22750
S04815,2,23322
S04815,3,23236
S04815,4,22086
S04815,5,20914
S04815,6,22666
S04815,7,22457
S04815,8,20969
S04815,9,85123A
S04815,10,22619
S04816,1,22077
S04816,2,22659
S04816,3,85123A
S04816,4,21181
S04816,5,20725
S04816,6,84879
S04816,7,22556
S04816,8,22084
S04816,9,85049F
S04816,10,82482
S04817,1,22355
S04817,2,20724
S04817,3,22382
S04817,4,20723
S04817,5,22661
S04817,6,22383
S04817,7,21080
S04817,8,20718
S04817,9,20727
S04817,10,20728
S04818,1,82583
S04818,2,85150
S04818,3,20725
S04818,4,85123A
S04818,5,21169
S04818,6,22558
S04818,7,22993
S04818,8,84879
S04818,9,82552
S04818,10,22652
S04819,1,21166
S04819,2,85123A
S04819,3,22469
S04819,4,22961
S04819,5,22561
S04819,6,22629
S04819,7,21156
S04819,8,22666
S04819,9,22834
S04819,10,21165
S04820,1,20725
S04820,2,85099B
S04820,3,22551
S04820,4,22274
S04820,5,21243
S04820,6,22384
S04820,7,21931
S04820,8,22383
S04820,9,22382
S04820,10,85123A
S04821,1,22866
S04821,2,22867
S04821,3,23344
S04821,4,85099B
S04821,5,23234
S04821,6,23343
S04821,7,22734
S04821,8,23320
S04821,9,85123A
S04821,10,22144
S04822,1,21143
S04822,2,22469
S04822,3,22642
S04822,4,84879
S04822,5,22812
S04822,6,22158
S04822,7,85123A
S04822,8,22867
S04822,9,22739
S04822,10,84949
S04823,1,20728
S04823,2,22382
S04823,3,20726
S04823,4,21928
S04823,5,21929
S04823,6,20914
S04823,7,21936
S04823,8,22353
S04823,9,22662
S04823,10,85123A
S04824,1,85123A
S04824,2,22697
S04824,3,22720
S04824,4,21479
S04824,5,21485
S04824,6,22667
S04824,7,20914
S04824,8,84029G
S04824,9,22798
S04824,10,22086
S04825,1,85123A
S04825,2,22727
S04825,3,22113
S04825,4,21733
S04825,5,22666
S04825,6,22470
S04825,7,21175
S04825,8,22722
S04825,9,22726
S04825,10,21481
S04826,1,85049H
S04826,2,20677
S04826,3,21991
S04826,4,22324
S04826,5,20726
S04826,6,22074
S04826,7,85039A
S04826,8,23192
S04826,9,22991
S04826,10,22082
S04828,1,22147
S04828,2,21181
S04828,3,22469
S04828,4,22961
S04828,5,22866
S04828,6,84879
S04828,7,85040A
S04828,8,22551
S04828,9,22561
S04828,10,22558
S04829,1,48187
S04829,2,85174
S04829,3,48111
S04829,4,48185
S04829,5,23284
S04829,6,23245
S04829,7,85014A
S04829,8,20685
S04829,9,22507
S04829,10,22138
S04830,1,22077
S04830,2,22469
S04830,3,22082
S04830,4,85049A
S04830,5,22411
S04830,6,22629
S04830,7,21181
S04830,8,22961
S04830,9,21733
S04830,10,84378
S04831,1,85123A
S04831,2,22158
S04831,3,22910
S04831,4,22113
S04831,5,21733
S04831,6,22694
S04831,7,84029E
S04831,8,22866
S04831,9,22086
S04831,10,21481
S04832,1,85123A
S04832,2,22867
S04832,3,22469
S04832,4,21166
S04832,5,84879
S04832,6,22457
S04832,7,22748
S04832,8,22086
S04832,9,22077
S04832,10,85099B
S04833,1,22077
S04833,2,21823
S04833,3,22865
S04833,4,22759
S04833,5,22739
S04833,6,22561
S04833,7,85049E
S04833,8,22748
S04833,9,22575
S04833,10,35970
S04834,1,22469
S04834,2,21181
S04834,3,22291
S04834,4,22292
S04834,5,22961
S04834,6,22296
S04834,7,84050
S04834,8,22558
S04834,9,21733
S04834,10,22241
S04836,1,22470
S04836,2,21733
S04836,3,22158
S04836,4,82482
S04836,5,22086
S04836,6,22113
S04836,7,84406B
S04836,8,22588
S04836,9,21181
S04836,10,22866
S04837,1,22867
S04837,2,22551
S04837,3,85123A
S04837,4,22748
S04837,5,22659
S04837,6,20754
S04837,7,84378
S04837,8,22759
S04837,9,21931
S04837,10,22961
S04838,1,22384
S04838,2,22386
S04838,3,20726
S04838,4,22382
S04838,5,22411
S04838,6,22662
S04838,7,21930
S04838,8,22385
S04838,9,20712
S04838,10,22352
S04839,1,20685
S04839,2,22456
S04839,3,22862
S04839,4,21755
S04839,5,22139
S04839,6,22112
S04839,7,22505
S04839,8,82484
S04839,9,22654
S04839,10,84840
S04840,1,23534
S04840,2,22300
S04840,3,23355
S04840,4,22350
S04840,5,22726
S04840,6,22041
S04840,7,22086
S04840,8,23530
S04840,9,22720
S04840,10,22697
S04841,1,82567
S04841,2,82583
S04841,3,85123A
S04841,4,82600
S04841,5,23426
S04841,6,21174
S04841,7,82482
S04841,8,85150
S04841,9,21907
S04841,10,82582
S04842,1,23209
S04842,2,23241
S04842,3,22993
S04842,4,23306
S04842,5,23203
S04842,6,22629
S04842,7,23301
S04842,8,22077
S04842,9,20725
S04842,10,23206
S04843,1,22384
S04843,2,22645
S04843,3,20725
S04843,4,22383
S04843,5,22386
S04843,6,21931
S04843,7,20726
S04843,8,85123A
S04843,9,22382
S04843,10,20727
S04844,1,85123A
S04844,2,85152
S04844,3,82482
S04844,4,85150
S04844,5,21172
S04844,6,22562
S04844,7,22384
S04844,8,22077
S04844,9,22209
S04844,10,21174
S04845,1,85123A
S04845,2,22809
S04845,3,72351A
S04845,4,48184
S04845,5,21164
S04845,6,21484
S04845,7,21688
S04845,8,21464
S04845,9,22441
S04845,10,22666
S04847,1,20725
S04847,2,23263
S04847,3,22219
S04847,4,23300
S04847,5,22469
S04847,6,84836
S04847,7,21992
S04847,8,23228
S04847,9,21232
S04847,10,22465
S04848,1,21931
S04848,2,20712
S04848,3,21930
S04848,4,20725
S04848,5,23206
S04848,6,22663
S04848,7,23209
S04848,8,20727
S04848,9,22384
S04848,10,20728
S04849,1,22993
S04849,2,22557
S04849,3,22382
S04849,4,20725
S04849,5,84380
S04849,6,20727
S04849,7,22980
S04849,8,20726
S04849,9,22553
S04849,10,22629
S04850,1,35970
S04850,2,23301
S04850,3,23319
S04850,4,23263
S04850,5,22144
S04850,6,23343
S04850,7,22865
S04850,8,85123A
S04850,9,23264
S04850,10,23323
S04851,1,22699
S04851,2,22804
S04851,3,22457
S04851,4,82482
S04851,5,22090
S04851,6,84879
S04851,7,85099B
S04851,8,21181
S04851,9,22666
S04851,10,20914
S04852,1,21733
S04852,2,20914
S04852,3,22666
S04852,4,22766
S04852,5,23322
S04852,6,22173
S04852,7,22470
S04852,8,22804
S04852,9,82567
S04852,10,23203
S04853,1,47566
S04853,2,20685
S04853,3,22722
S04853,4,85123A
S04853,5,48194
S04853,6,48138
S04853,7,22960
S04853,8,21754
S04853,9,48184
S04853,10,22507
S04854,1,22554
S04854,2,23263
S04854,3,23198
S04854,4,21992
S04854,5,21915
S04854,6,22560
S04854,7,23264
S04854,8,22988
S04854,9,23266
S04854,10,22142
S04855,1,85123A
S04855,2,22090
S04855,3,22570
S04855,4,22328
S04855,5,85099B
S04855,6,22502
S04855,7,20914
S04855,8,84997B
S04855,9,22139
S04855,10,21559
S04856,1,84997C
S04856,2,84997B
S04856,3,22629
S04856,4,21559
S04856,5,22556
S04856,6,22748
S04856,7,22328
S04856,8,22086
S04856,9,21481
S04856,10,22367
S04857,1,85099F
S04857,2,22411
S04857,3,20712
S04857,4,21929
S04857,5,21928
S04857,6,85123A
S04857,7,20725
S04857,8,22383
S04857,9,21181
S04857,10,22469
S04859,1,21244
S04859,2,21931
S04859,3,20725
S04859,4,21242
S04859,5,21243
S04859,6,20676
S04859,7,20675
S04859,8,20728
S04859,9,21245
S04859,10,22382
S04860,1,22423
S04860,2,22193
S04860,3,48187
S04860,4,22840
S04860,5,23355
S04860,6,23245
S04860,7,21523
S04860,8,22626
S04860,9,20685
S04860,10,22689
S04861,1,22694
S04861,2,22575
S04861,3,84879
S04861,4,21232
S04861,5,35970
S04861,6,21429
S04861,7,22865
S04861,8,22652
S04861,9,22077
S04861,10,85099B
S04863,1,23203
S04863,2,23206
S04863,3,22384
S04863,4,20726
S04863,5,23208
S04863,6,85099B
S04863,7,23351
S04863,8,22865
S04863,9,23264
S04863,10,22144
S04864,1,21907
S04864,2,82482
S04864,3,22469
S04864,4,85150
S04864,5,21175
S04864,6,22296
S04864,7,21535
S04864,8,21733
S04864,9,21166
S04864,10,21164
S04865,1,22382
S04865,2,20725
S04865,3,22383
S04865,4,22386
S04865,5,20727
S04865,6,20728
S04865,7,22551
S04865,8,22411
S04865,9,23208
S04865,10,22384
S04866,1,22993
S04866,2,85152
S04866,3,22431
S04866,4,20725
S04866,5,22178
S04866,6,23159
S04866,7,22966
S04866,8,21181
S04866,9,22558
S04866,10,21232
S04867,1,20725
S04867,2,84879
S04867,3,21166
S04867,4,22149
S04867,5,85123A
S04867,6,22993
S04867,7,23177
S04867,8,22558
S04867,9,21232
S04867,10,21914
S04868,1,82600
S04868,2,22386
S04868,3,21907
S04868,4,21931
S04868,5,82599
S04868,6,21174
S04868,7,22382
S04868,8,21929
S04868,9,82582
S04868,10,22558
S04869,1,20725
S04869,2,22386
S04869,3,21243
S04869,4,22554
S04869,5,22629
S04869,6,23206
S04869,7,21931
S04869,8,20726
S04869,9,22897
S04869,10,22383
S04870,1,22748
S04870,2,22551
S04870,3,85123A
S04870,4,22149
S04870,5,84879
S04870,6,23301
S04870,7,20728
S04870,8,23192
S04870,9,22965
S04870,10,22557
S04872,1,22294
S04872,2,84879
S04872,3,22297
S04872,4,84836
S04872,5,22178
S04872,6,82482
S04872,7,20725
S04872,8,21166
S04872,9,22292
S04872,10,84978
S04873,1,22551
S04873,2,20725
S04873,3,20677
S04873,4,22555
S04873,5,85099B
S04873,6,22382
S04873,7,22383
S04873,8,20726
S04873,9,21242
S04873,10,22384
S04874,1,21533
S04874,2,20914
S04874,3,22989
S04874,4,22666
S04874,5,47566
S04874,6,22978
S04874,7,21218
S04874,8,22699
S04874,9,22727
S04874,10,85123A
S04875,1,22382
S04875,2,22748
S04875,3,22629
S04875,4,21244
S04875,5,20727
S04875,6,20725
S04875,7,22554
S04875,8,22383
S04875,9,22367
S04875,10,20726
S04876,1,85123A
S04876,2,22147
S04876,3,22469
S04876,4,22666
S04876,5,22077
S04876,6,22144
S04876,7,22834
S04876,8,22748
S04876,9,84375
S04876,10,22759
S04877,1,22382
S04877,2,85099F
S04877,3,22385
S04877,4,22411
S04877,5,21929
S04877,6,21928
S04877,7,21558
S04877,8,22629
S04877,9,22367
S04877,10,22662
S04878,1,85123A
S04878,2,37450
S04878,3,22699
S04878,4,22667
S04878,5,22720
S04878,6,22457
S04878,7,22668
S04878,8,22470
S04878,9,22862
S04878,10,21481
S04879,1,22667
S04879,2,22726
S04879,3,22629
S04879,4,85123A
S04879,5,21479
S04879,6,22561
S04879,7,22766
S04879,8,22090
S04879,9,22467
S04879,10,22722
S04880,1,22382
S04880,2,21931
S04880,3,22662
S04880,4,22411
S04880,5,21929
S04880,6,85099F
S04880,7,22385
S04880,8,21928
S04880,9,22629
S04880,10,23203
S04881,1,22798
S04881,2,22469
S04881,3,84879
S04881,4,21143
S04881,5,22604
S04881,6,84949
S04881,7,22086
S04881,8,22082
S04881,9,21012
S04881,10,21166
S04882,1,22800
S04882,2,21692
S04882,3,22500
S04882,4,22801
S04882,5,85232D
S04882,6,21694
S04882,7,22508
S04882,8,21484
S04882,9,82494L
S04882,10,84944
S04883,1,22086
S04883,2,23301
S04883,3,82567
S04883,4,21166
S04883,5,23300
S04883,6,84347
S04883,7,22144
S04883,8,85099B
S04883,9,23321
S04883,10,23493
S04886,1,22555
S04886,2,22528
S04886,3,20725
S04886,4,22469
S04886,5,21210
S04886,6,22077
S04886,7,21154
S04886,8,21172
S04886,9,21911
S04886,10,22551
S04887,1,84879
S04887,2,21358
S04887,3,22382
S04887,4,21791
S04887,5,84836
S04887,6,22178
S04887,7,23068
S04887,8,22252
S04887,9,22897
S04887,10,22549
S04888,1,22524
S04888,2,22525
S04888,3,84378
S04888,4,21989
S04888,5,21212
S04888,6,21080
S04888,7,21723
S04888,8,84991
S04888,9,22951
S04888,10,22437
S04889,1,22147
S04889,2,22150
S04889,3,22910
S04889,4,22748
S04889,5,85123A
S04889,6,22551
S04889,7,22652
S04889,8,22086
S04889,9,22271
S04889,10,22557
S04890,1,22961
S04890,2,22993
S04890,3,23306
S04890,4,22956
S04890,5,22966
S04890,6,23198
S04890,7,23209
S04890,8,23346
S04890,9,22077
S04890,10,22950
S04891,1,84380
S04891,2,22548
S04891,3,84970L
S04891,4,21124
S04891,5,20725
S04891,6,84987
S04891,7,21915
S04891,8,84879
S04891,9,22621
S04891,10,21232
S04892,1,22633
S04892,2,22694
S04892,3,85123A
S04892,4,22834
S04892,5,85099B
S04892,6,20972
S04892,7,21181
S04892,8,22557
S04892,9,22384
S04892,10,22652
S04893,1,22517
S04893,2,22629
S04893,3,22382
S04893,4,22516
S04893,5,22432
S04893,6,22970
S04893,7,22551
S04893,8,22979
S04893,9,22859
S04893,10,22148
S04894,1,20727
S04894,2,22551
S04894,3,84879
S04894,4,22285
S04894,5,21243
S04894,6,85099B
S04894,7,22291
S04894,8,47591D
S04894,9,22993
S04894,10,20978
S04895,1,20725
S04895,2,22382
S04895,3,85099B
S04895,4,22383
S04895,5,23198
S04895,6,21915
S04895,7,23301
S04895,8,20727
S04895,9,20728
S04895,10,22629
S04897,1,85152
S04897,2,82567
S04897,3,85123A
S04897,4,23301
S04897,5,23426
S04897,6,20725
S04897,7,22865
S04897,8,85150
S04897,9,21174
S04897,10,22413
S04899,1,22554
S04899,2,22555
S04899,3,20972
S04899,4,20727
S04899,5,22652
S04899,6,22150
S04899,7,22834
S04899,8,21162
S04899,9,85099B
S04899,10,21429
S04900,1,23209
S04900,2,22993
S04900,3,23207
S04900,4,23192
S04900,5,22383
S04900,6,23242
S04900,7,23306
S04900,8,20725
S04900,9,22629
S04900,10,22382
S04901,1,85099B
S04901,2,21244
S04901,3,20725
S04901,4,21931
S04901,5,22431
S04901,6,21124
S04901,7,22554
S04901,8,20727
S04901,9,20726
S04901,10,22367
S04902,1,21181
S04902,2,21733
S04902,3,21166
S04902,4,21175
S04902,5,22457
S04902,6,82600
S04902,7,22295
S04902,8,84050
S04902,9,22766
S04902,10,85150
S04903,1,82600
S04903,2,23209
S04903,3,22561
S04903,4,22745
S04903,5,22551
S04903,6,22867
S04903,7,22804
S04903,8,21877
S04903,9,22083
S04903,10,22970
S04904,1,22551
S04904,2,20725
S04904,3,22621
S04904,4,22561
S04904,5,22554
S04904,6,22549
S04904,7,21559
S04904,8,22629
S04904,9,21731
S04904,10,22553
S04905,1,82494L
S04905,2,21733
S04905,3,84879
S04905,4,21166
S04905,5,85152
S04905,6,21181
S04905,7,22804
S04905,8,22666
S04905,9,85099B
S04905,10,21314
S04906,1,21181
S04906,2,82482
S04906,3,20725
S04906,4,22084
S04906,5,85152
S04906,6,21175
S04906,7,84879
S04906,8,22804
S04906,9,21166
S04906,10,22993
S04907,1,22621
S04907,2,21670
S04907,3,21121
S04907,4,22551
S04907,5,21891
S04907,6,84879
S04907,7,20725
S04907,8,21915
S04907,9,22549
S04907,10,22295
S04908,1,22748
S04908,2,22077
S04908,3,22086
S04908,4,22739
S04908,5,23300
S04908,6,22621
S04908,7,22142
S04908,8,22557
S04908,9,22653
S04908,10,21915
S04909,1,22561
S04909,2,22558
S04909,3,22556
S04909,4,22469
S04909,5,22621
S04909,6,20725
S04909,7,22367
S04909,8,84987
S04909,9,84879
S04909,10,22528
S04910,1,23203
S04910,2,23318
S04910,3,22383
S04910,4,22961
S04910,5,22865
S04910,6,22077
S04910,7,35970
S04910,8,82482
S04910,9,23247
S04910,10,22144
S04911,1,22834
S04911,2,85123A
S04911,3,84029E
S04911,4,22910
S04911,5,21175
S04911,6,85099B
S04911,7,22694
S04911,8,22086
S04911,9,21484
S04911,10,22666
S04912,1,22382
S04912,2,21328
S04912,3,20728
S04912,4,20726
S04912,5,22556
S04912,6,21429
S04912,7,22866
S04912,8,85099B
S04912,9,22906
S04912,10,20963
S04913,1,23203
S04913,2,21931
S04913,3,23200
S04913,4,23202
S04913,5,20712
S04913,6,22411
S04913,7,20725
S04913,8,21930
S04913,9,21928
S04913,10,85099C
S04914,1,22469
S04914,2,22961
S04914,3,22144
S04914,4,84879
S04914,5,22834
S04914,6,85049E
S04914,7,22736
S04914,8,22759
S04914,9,85099B
S04914,10,21166
S04915,1,22469
S04915,2,21166
S04915,3,22077
S04915,4,22630
S04915,5,22961
S04915,6,84879
S04915,7,85152
S04915,8,21165
S04915,9,84836
S04915,10,22558
S04916,1,22551
S04916,2,22556
S04916,3,22382
S04916,4,22631
S04916,5,21210
S04916,6,22555
S04916,7,22557
S04916,8,22759
S04916,9,85099B
S04916,10,22652
S04917,1,85123A
S04917,2,85152
S04917,3,82482
S04917,4,22469
S04917,5,21231
S04917,6,22969
S04917,7,22667
S04917,8,82599
S04917,9,85099B
S04917,10,84375
S04918,1,21531
S04918,2,85123A
S04918,3,22149
S04918,4,20914
S04918,5,85099B
S04918,6,22561
S04918,7,22637
S04918,8,22090
S04918,9,22077
S04918,10,22646
S04919,1,21889
S04919,2,22736
S04919,3,21914
S04919,4,22144
S04919,5,22737
S04919,6,22731
S04919,7,22086
S04919,8,21791
S04919,9,22560
S04919,10,21915
S04920,1,85123A
S04920,2,22745
S04920,3,21166
S04920,4,22961
S04920,5,22469
S04920,6,22147
S04920,7,22666
S04920,8,84375
S04920,9,22834
S04920,10,22296
S04921,1,21755
S04921,2,37501
S04921,3,48138
S04921,4,22505
S04921,5,22139
S04921,6,22112
S04921,7,21533
S04921,8,22649
S04921,9,22939
S04921,10,35001G
S04923,1,22834
S04923,2,22553
S04923,3,22866
S04923,4,22561
S04923,5,22659
S04923,6,20754
S04923,7,22086
S04923,8,85123A
S04923,9,22727
S04923,10,22964
S04924,1,22086
S04924,2,22554
S04924,3,85123A
S04924,4,22082
S04924,5,22961
S04924,6,22834
S04924,7,22659
S04924,8,22748
S04924,9,22383
S04924,10,20751
S04925,1,21931
S04925,2,22383
S04925,3,85099C
S04925,4,20727
S04925,5,22385
S04925,6,20713
S04925,7,22382
S04925,8,20726
S04925,9,22662
S04925,10,21930
S04926,1,22865
S04926,2,22834
S04926,3,21181
S04926,4,22694
S04926,5,22910
S04926,6,85099B
S04926,7,22557
S04926,8,22158
S04926,9,84879
S04926,10,21824
S04927,1,85123A
S04927,2,21754
S04927,3,22413
S04927,4,82494L
S04927,5,22114
S04927,6,21181
S04927,7,22470
S04927,8,21733
S04927,9,22173
S04927,10,21535
S04929,1,23206
S04929,2,85099B
S04929,3,21931
S04929,4,23207
S04929,5,23208
S04929,6,84879
S04929,7,22386
S04929,8,22411
S04929,9,21929
S04929,10,21936
S04930,1,22470
S04930,2,22469
S04930,3,22457
S04930,4,21181
S04930,5,21733
S04930,6,22284
S04930,7,22834
S04930,8,20725
S04930,9,22789
S04930,10,21931
S04931,1,23207
S04931,2,23199
S04931,3,23209
S04931,4,23156
S04931,5,85099B
S04931,6,22383
S04931,7,23208
S04931,8,21166
S04931,9,85123A
S04931,10,20725
S04932,1,84879
S04932,2,22296
S04932,3,84836
S04932,4,21733
S04932,5,22082
S04932,6,22457
S04932,7,22178
S04932,8,84378
S04932,9,82482
S04932,10,22295
S04933,1,22993
S04933,2,21232
S04933,3,21068
S04933,4,21166
S04933,5,20725
S04933,6,84596B
S04933,7,22558
S04933,8,84380
S04933,9,21868
S04933,10,22055
S04934,1,22296
S04934,2,22294
S04934,3,84378
S04934,4,84836
S04934,5,21385
S04934,6,84978
S04934,7,21390
S04934,8,21355
S04934,9,84879
S04934,10,21034
S04936,1,22364
S04936,2,85123A
S04936,3,21164
S04936,4,22362
S04936,5,22090
S04936,6,21535
S04936,7,21175
S04936,8,22359
S04936,9,82482
S04936,10,22495
S04937,1,20727
S04937,2,22382
S04937,3,23206
S04937,4,23208
S04937,5,20726
S04937,6,20728
S04937,7,23300
S04937,8,23321
S04937,9,22662
S04937,10,23207
S04938,1,20725
S04938,2,23209
S04938,3,85099B
S04938,4,23263
S04938,5,21992
S04938,6,22383
S04938,7,23202
S04938,8,23301
S04938,9,22384
S04938,10,22142
S04939,1,22086
S04939,2,23203
S04939,3,20725
S04939,4,22866
S04939,5,23344
S04939,6,23202
S04939,7,22867
S04939,8,22382
S04939,9,23301
S04939,10,22554
S04940,1,22697
S04940,2,85123A
S04940,3,22798
S04940,4,21756
S04940,5,22722
S04940,6,21745
S04940,7,22090
S04940,8,22430
S04940,9,22617
S04940,10,23146
S04941,1,21533
S04941,2,23243
S04941,3,23298
S04941,4,21218
S04941,5,21539
S04941,6,22960
S04941,7,22854
S04941,8,22429
S04941,9,22139
S04941,10,22852
S04942,1,82483
S04942,2,82484
S04942,3,48187
S04942,4,84839
S04942,5,48138
S04942,6,85123A
S04942,7,21524
S04942,8,85064
S04942,9,21523
S04942,10,22170
S04943,1,21733
S04943,2,22470
S04943,3,22457
S04943,4,21931
S04943,5,22113
S04943,6,22158
S04943,7,21181
S04943,8,22173
S04943,9,22086
S04943,10,22694
S04944,1,23296
S04944,2,21232
S04944,3,21121
S04944,4,23198
S04944,5,21231
S04944,6,21080
S04944,7,22961
S04944,8,23306
S04944,9,47559B
S04944,10,22197
S04945,1,21559
S04945,2,22090
S04945,3,22630
S04945,4,22332
S04945,5,22554
S04945,6,22328
S04945,7,22466
S04945,8,21242
S04945,9,22243
S04945,10,22895
S04946,1,21181
S04946,2,22383
S04946,3,22296
S04946,4,22158
S04946,5,85152
S04946,6,22866
S04946,7,22384
S04946,8,82600
S04946,9,20728
S04946,10,85099B
S04947,1,20725
S04947,2,23199
S04947,3,20728
S04947,4,23209
S04947,5,23203
S04947,6,22383
S04947,7,22384
S04947,8,22382
S04947,9,85152
S04947,10,20727
S04950,1,85099B
S04950,2,22383
S04950,3,22621
S04950,4,22739
S04950,5,23208
S04950,6,22865
S04950,7,22662
S04950,8,21915
S04950,9,23301
S04950,10,22558
S04951,1,21232
S04951,2,22556
S04951,3,21210
S04951,4,20725
S04951,5,47591D
S04951,6,22631
S04951,7,22382
S04951,8,22554
S04951,9,20726
S04951,10,20727
S04952,1,85049C
S04952,2,22384
S04952,3,85123A
S04952,4,21243
S04952,5,22556
S04952,6,22583
S04952,7,85173
S04952,8,79029
S04952,9,22149
S04952,10,84879
S04953,1,22798
S04953,2,85123A
S04953,3,22910
S04953,4,22075
S04953,5,84879
S04953,6,22082
S04953,7,21143
S04953,8,22834
S04953,9,21164
S04953,10,22789
S04954,1,84879
S04954,2,22293
S04954,3,22993
S04954,4,22674
S04954,5,22267
S04954,6,21121
S04954,7,22077
S04954,8,22384
S04954,9,21172
S04954,10,22859
S04955,1,22867
S04955,2,23301
S04955,3,22630
S04955,4,22991
S04955,5,21914
S04955,6,22632
S04955,7,23198
S04955,8,22551
S04955,9,20725
S04955,10,23503
S04956,1,21733
S04956,2,22470
S04956,3,22697
S04956,4,22457
S04956,5,82482
S04956,6,22666
S04956,7,22173
S04956,8,22087
S04956,9,85099B
S04956,10,21181
S04957,1,23209
S04957,2,23301
S04957,3,84879
S04957,4,23321
S04957,5,22629
S04957,6,23170
S04957,7,22077
S04957,8,23241
S04957,9,22961
S04957,10,22993
S04959,1,85123A
S04959,2,22722
S04959,3,22720
S04959,4,47566
S04959,5,20914
S04959,6,22699
S04959,7,22429
S04959,8,21754
S04959,9,22457
S04959,10,22727
S04960,1,85123A
S04960,2,22470
S04960,3,21733
S04960,4,22086
S04960,5,22694
S04960,6,22588
S04960,7,22666
S04960,8,22113
S04960,9,22910
S04960,10,21181
S04961,1,85123A
S04961,2,85099B
S04961,3,22666
S04961,4,22699
S04961,5,22722
S04961,6,22457
S04961,7,85152
S04961,8,82482
S04961,9,20914
S04961,10,20725
S04962,1,22382
S04962,2,22629
S04962,3,22993
S04962,4,22432
S04962,5,22178
S04962,6,22554
S04962,7,21166
S04962,8,22295
S04962,9,22383
S04962,10,22558
S04963,1,20725
S04963,2,22620
S04963,3,22558
S04963,4,22560
S04963,5,22556
S04963,6,22561
S04963,7,21232
S04963,8,21080
S04963,9,21791
S04963,10,22621
S04964,1,22630
S04964,2,22557
S04964,3,23301
S04964,4,23209
S04964,5,23359
S04964,6,23198
S04964,7,22970
S04964,8,35970
S04964,9,84879
S04964,10,21915
S04965,1,20725
S04965,2,20719
S04965,3,20718
S04965,4,22356
S04965,5,22382
S04965,6,20726
S04965,7,22384
S04965,8,47559B
S04965,9,22383
S04965,10,22646
S04966,1,22699
S04966,2,85123A
S04966,3,22077
S04966,4,23514
S04966,5,82482
S04966,6,22722
S04966,7,22086
