row_id,word,src_accent,source_pronunciation,tgt_accent,phonemes
train_018104,receipts,RP,ɹɪsits,GA,ɹɪsits
train_018105,reduction,AU,ɹədakʃən,RP,ɹɪdʌkʃən
train_018106,croupier,RP,kɹupɪə,GA,kɹupiɚ
train_018107,qualitative,AU,kwɔlətæɪtɪv,RP,kwɒlɪtətɪv
train_018108,acoustic,AU,əkʉstɪk,NZ,əkʉstək
train_018109,manat,RP,mænæt,GA,mɑnɑt
train_018110,squarely,GA,skwɛɹli,AU,skweli
train_018111,dollar,NZ,dɒlə,AU,dɔlə
train_018112,lode,RP,ləʊd,GA,loʊd
train_018113,tetrahydrocannabinol,GA,tɛtɹəhaɪdɹəkənæbənɔl,RP,tɛtɹəhʌɪdɹəʊkænəbɪnɒl
train_018114,scarab,NZ,skɛɹəb,RP,skæɹəb
train_018115,ensuring,GA,ɪnʃʊɹɪŋ,RP,ɪnʃʊəɹɪŋ
train_018116,inglenook,GA,ɪŋɡəlnʊk,RP,ɪŋɡəlnʊk
train_018117,irregardless,GA,ɪɹɪɡɑɹdlɪs,RP,ɪɹɪɡɑdlɪs
train_018118,entrant,AU,entɹənt,RP,ɛntɹənt
train_018119,throttle,GA,θɹɑtəl,AU,θɹɔtəl
train_018120,adversarial,RP,ædvəsɛəɹiəl,AU,ædvəseɹiəl
train_018121,ankylosaur,RP,æŋkɪləʊsɔər,GA,æŋkəloʊsɔɹ
train_018122,endocrinology,GA,ɛndəkɹɪnɑləd͡ʒi,RP,ɛndəkɹɪnɒləd͡ʒi
train_018123,underling,RP,ʌndəlɪŋ,AU,ɐndəlɪŋ
train_018124,disputant,AU,dəspjʉtənt,RP,dɪspjutənt
train_018125,pension,NZ,penʃən,RP,pɛnʃən
train_018126,casino,NZ,kəsinɐʉ,RP,kəsinəʊ
train_018127,unstinting,RP,ʌnstɪntɪŋ,GA,ʌnstɪntɪŋ
train_018128,dispute,AU,dɪspjʉt,NZ,dəspjʉt
train_018129,mononym,GA,mɑnənɪm,RP,mɒnəʊnɪm
train_018130,nucleus,GA,nukliəs,RP,njukliəs
train_018131,coop,RP,kup,GA,kup
train_018132,bubbe,RP,bʊbə,GA,bʊbə
train_018133,phonological,GA,fɑnəlɑd͡ʒɪkəl,RP,fɒnəlɒd͡ʒɪkəl
train_018134,idiosyncratic,NZ,ədiɐʉsəŋkɹɛtək,GA,ɪdioʊsɪŋkɹætɪk
train_018135,parole,GA,pəɹoʊl,NZ,pəɹɐʉl
train_018136,hesitation,NZ,hezətæɪʃən,AU,hezɪtæɪʃən
train_018137,competitive,RP,kəmpɛtɪtɪv,AU,kəmpetətɪv
train_018138,confab,AU,kɔnfæb,RP,kɒnfæb
train_018139,gurnard,RP,ɡɜnəd,GA,ɡɚnɚd
train_018140,null,AU,nɐl,RP,nʌl
train_018141,affect,RP,əfɛkt,AU,əfekt
train_018142,inconvenience,GA,ɪnkənvinjəns,RP,ɪnkənvinɪəns
train_018143,fornicate,RP,fɔnɪkət,GA,fɔɹnɪkət
train_018144,torch,RP,tɔtʃ,AU,totʃ
train_018145,carter,RP,kɑtə,GA,kɑɹtɚ
train_018146,before,NZ,bəfo,AU,bɪfo
train_018147,operative,GA,ɑpəɹətɪv,RP,ɒpəɹətɪv
train_018148,scrod,GA,skɹɑd,RP,skɹɒd
train_018149,crook,NZ,kɹʊk,RP,kɹʊk
train_018150,callow,RP,kæləʊ,GA,kæloʊ
train_018151,sodium,AU,səʉdiəm,RP,səʊdiəm
train_018152,predatory,RP,pɹɛdətəɹi,GA,pɹɛdətɔɹi
train_018153,wears,GA,wɛɹz,AU,wez
train_018154,barista,GA,bəɹistə,AU,bəɹɪstə
train_018155,harness,GA,hɑɹnəs,RP,hɑnəs
train_018156,motor,AU,məʉtə,NZ,mɐʉtə
train_018157,interest,AU,ɪntəɹest,RP,ɪntɹɛst
train_018158,schlock,RP,ʃlɒk,GA,ʃlɑk
train_018159,commerce,GA,kɑmɚs,RP,kɒmɜs
train_018160,cubical,AU,kjʉbɪkəl,GA,kjubɪkəl
train_018161,forfeiture,RP,fɔfɪtʃə,GA,fɔɹfɪt͡ʃɚ
train_018162,weeper,RP,wipə,GA,wipɚ
train_018163,throng,RP,θɹɒŋ,GA,θɹɔŋ
train_018164,fares,NZ,feəz,AU,fez
train_018165,quinine,RP,kwɪnin,GA,kwaɪnaɪn
train_018166,wallet,GA,wɑlət,AU,wɒlɪt
train_018167,torn,RP,tɔn,GA,toɹn
train_018168,attitude,AU,ætɪtjʉd,RP,ætɪt͡ʃud
train_018169,event,AU,əvent,GA,ɪvɛnt
train_018170,sustain,RP,səsteɪn,AU,səstæɪn
train_018171,ant,GA,ænt,NZ,ɛnt
train_018172,nudist,GA,nudɪst,RP,njudɪst
train_018173,emote,RP,ɪməʊt,GA,əmoʊt
train_018174,supersede,RP,supəsid,AU,sʉpəsid
train_018175,responder,AU,ɹɪspɔndə,RP,ɹɪspɒndə
train_018176,programmatic,AU,pɹəʉɡɹəmætɪk,RP,pɹəʊɡɹəmætɪk
train_018177,contestation,NZ,kɒntestæɪʃən,GA,kɑntɛsteɪʃən
train_018178,centenarian,RP,sɛntənɛrɪən,GA,sɛnənɛɹiən
train_018179,nomenclature,RP,nəʊmɛŋklət͡ʃə,GA,noʊmənkleɪt͡ʃɚ
train_018180,microphone,RP,maɪkɹəfəʊn,AU,mɑekɹəfəʉn
train_018181,interpolate,GA,ɪntɝpəleɪt,AU,ɪntɜpəlæɪt
train_018182,trademark,GA,tɹeɪdmɑɹk,RP,tɹeɪdmɑk
train_018183,rebirth,RP,ɹibɜθ,AU,ɹibɜθ
train_018184,verboten,RP,vəbəʊtn̩,GA,fəɹboʊtən
train_018185,dimensions,AU,dɪmenʃənz,GA,dɪmɛnʃənz
train_018186,democracy,RP,dɪmɒkɹəsi,AU,dɪmɔkɹəsi
train_018187,coexist,GA,koʊɪɡzɪst,RP,kəʊɪɡzɪst
train_018188,atmospheric,NZ,ɛtməsfeɹək,AU,ætməsfeɹɪk
train_018189,pizza,GA,pitsə,RP,pitsə
train_018190,opine,AU,əʉpɑen,NZ,ɐʉpaɪn
train_018191,loge,GA,loʊʒ,RP,ləʊʒ
train_018192,serendipity,GA,sɛɹəndɪpɪti,AU,seɹəndɪpɪti
train_018193,sempiternity,GA,sɛmpɪtɝnəti,RP,sɛmpɪtɜnəti
train_018194,whatchamacallit,RP,wɒtʃəməkɔlɪt,AU,wɔtʃəməkɔɫət
train_018195,arts,RP,ɑts,GA,ɑɹts
train_018196,preparatory,RP,pɹɛpəɹətəɹi,GA,pɹɛpəɹətɔɹi
train_018197,muttered,RP,mʌtəd,GA,mʌtɚd
train_018198,mediation,AU,midiæɪʃən,RP,midieɪʃən
train_018199,averted,GA,əvɝtɪd,RP,əvɜtɪd
train_018200,carene,RP,kɒrin,GA,kɑɹin
train_018201,expressive,NZ,əkspɹesəv,GA,ɪkspɹɛsɪv
train_018202,lonely,AU,ləʉnli,NZ,lɐʉnli
train_018203,palmistry,RP,pɑmɪstɹi,GA,pɑlməstɹi
train_018204,revere,RP,ɹɪvɪəɹ,GA,ɹɪvɪɹ
train_018205,vase,AU,vɐz,RP,vɑz
train_018206,cappuccini,GA,kæpət͡ʃini,RP,kæpʊtʃini
train_018207,various,GA,vɛəɹiəs,RP,vɛəɹiəs
train_018208,pardon,GA,pɑɹdn̩,RP,pɑdn̩
train_018209,sole,RP,səʊl,GA,soʊl
train_018210,systemic,AU,sɪstemɪk,RP,sɪstɛmɪk
train_018211,endogenous,RP,ɛndɒd͡ʒɪnəs,GA,ɛndɑd͡ʒənəs
train_018212,inquiring,RP,ɪnkwaɪəɹɪŋ,GA,ɪnkwaɪɹɪŋ
train_018213,plumber,RP,plʌmə,GA,plʌməɹ
train_018214,gong,GA,ɡɔŋ,RP,ɡɒŋ
train_018215,turbine,AU,tɜbɑɪn,GA,tɝbaɪn
train_018216,crazy,RP,kɹeɪzi,AU,kɹæɪzi
train_018217,scam,RP,skæm,NZ,skɛm
train_018218,glimmer,RP,ɡlɪmə,GA,ɡlɪmɚ
train_018219,foreign,RP,fɒɹɪn,AU,fɔɹən
train_018220,precision,RP,pɹɪsɪʒən,NZ,pɹəsəʒən
train_018221,illuminate,RP,ɪljumɪneɪt,AU,ɪlʉmɪnæɪt
train_018222,vanguard,AU,venɡɐd,RP,vanɡɑd
train_018223,examples,GA,ɪɡzæmpl̩z,RP,ɪɡzɑmpl̩z
train_018224,prioritize,AU,pɹɑeɔɹətɑez,GA,pɹaɪoɹətaɪz
train_018225,aflare,RP,əflɛə,GA,əflɛɹ
train_018226,poured,GA,pɔɹd,RP,pɔd
train_018227,canvass,AU,kænvəs,GA,kænvəs
train_018228,earplug,NZ,iəplɐɡ,AU,ɪəplɐɡ
train_018229,enable,RP,ɪneɪbəl,NZ,ənæɪbəl
train_018230,unutterable,RP,ʌnʌtəɹəbl̩,GA,ʌnʌtɚəbəl
train_018231,cohesion,RP,kəʊhiʒən,GA,koʊhiʒən
train_018232,bachelor,AU,bæt͡ʃələɹ,RP,bæt͡ʃələɹ
train_018233,grand,GA,ɡɹænd,RP,ɡɹænd
train_018234,charitable,RP,t͡ʃæɹɪtəbəl,NZ,t͡ʃɛɹətəbəl
train_018235,prototype,AU,pɹəʉtətɑep,RP,pɹəʊtətaɪp
train_018236,ocean,NZ,ɐʉʃən,RP,əʊʃən
train_018237,impose,NZ,əmpɐʉz,RP,ɪmpəʊz
train_018238,prioritize,NZ,pɹaɪɒɹətaɪz,AU,pɹɑeɔɹətɑez
train_018239,doolally,RP,dulæli,GA,dulæli
train_018240,weaker,GA,wikɚ,RP,wikə
train_018241,personalize,RP,pɜsənəlaɪz,GA,pɝsənəlaɪz
train_018242,conference,RP,kɒnfəɹəns,AU,kɔnfəɹəns
train_018243,circlet,RP,sɜklət,GA,sɜɹklət
train_018244,strategies,GA,stɹætɪd͡ʒiz,NZ,stɹɛtɪd͡ʒiz
train_018245,labour,GA,leɪbɚ,RP,leɪbə
train_018246,legislator,GA,lɛd͡ʒɪsleɪtɚ,RP,lɛd͡ʒɪsleɪtə
train_018247,zoology,AU,zəʉɔlədʒi,RP,zəʊɒlədʒi
train_018248,burb,RP,bɜb,GA,bɝb
train_018249,reticence,GA,ɹɛtəsəns,RP,ɹɛtɪsəns
train_018250,johnson,GA,d͡ʒɑnsən,RP,d͡ʒɒnsən
train_018251,reactive,RP,ɹiæktɪv,NZ,ɹiɛktəv
train_018252,prepossess,RP,pɹipəzɛs,GA,pɹipəzɛs
train_018253,cosset,GA,kɑsɪt,AU,kɔsɪt
train_018254,hunger,RP,hʌŋɡə,GA,hʌŋɡɚ
train_018255,monolith,RP,mɒnəlɪθ,GA,mɑnəlɪθ
train_018256,delirium,GA,dɪlɪɹiəm,RP,dɪlɪɹiəm
train_018257,chatelaine,RP,ʃætəleɪn,GA,ʃætəleɪn
train_018258,airy,AU,eɹi,NZ,eəɹi
train_018259,culpable,AU,kɐlpəbəl,RP,kʌlpəbəl
train_018260,raze,RP,ɹeɪz,AU,ɹæɪz
train_018261,soothsayer,GA,suθseɪɚ,RP,suθseɪə
train_018262,amazon,AU,æməzɔn,GA,æməzɑn
train_018263,polarize,AU,pəʉləɹɑez,NZ,pɐʉləɹaɪz
train_018264,wretched,RP,ɹɛt͡ʃɪd,GA,ɹɛt͡ʃəd
train_018265,storm,GA,stoɹm,RP,stɔm
train_018266,detonate,RP,dɛtəneɪt,GA,dɛtəneɪt
train_018267,monitor,NZ,mɒnətə,RP,mɒnɪtə
train_018268,menhir,GA,mɛnhɪəɹ,RP,mɛnhɪə
train_018269,quality,AU,kwɔləti,RP,kwɒlɪti
train_018270,flow,AU,fləʉ̯,GA,floʊ̯
train_018271,justification,NZ,d͡ʒɐstəfəkæɪʃən,RP,d͡ʒʌstɪfɪkeɪʃən
train_018272,calling,RP,kɔlɪŋ,GA,kɔlɪŋ
train_018273,octad,RP,ɒktæd,GA,ɑktæd
train_018274,cheesecake,RP,t͡ʃizkeɪk,GA,t͡ʃizkeɪk
train_018275,pocket,AU,pɔkɪt,GA,pɑkɪt
train_018276,purified,GA,pjʊɹɪfaɪɪŋ,RP,pjʊəɹɪfaɪɪŋ
train_018277,coll,GA,kɑl,RP,kɒl
train_018278,zoology,NZ,zɐʉɒlədʒi,RP,zəʊɒlədʒi
train_018279,maple,AU,mæɪpəl,NZ,mæepl̩
train_018280,dreich,GA,dɹik,RP,dɹik
train_018281,frappuccino,GA,fɹæpət͡ʃinoʊ,RP,fɹæpʊt͡ʃinəʊ
train_018282,bears,NZ,beəz,RP,bɛəz
train_018283,crouton,GA,kɹutɑn,RP,kɹutɒn
train_018284,rule,AU,ɹʉl,RP,ɹul
train_018285,hottie,AU,hɔti,RP,hɒti
train_018286,notice,RP,nəʊtɪs,AU,nəʉtɪs
train_018287,guttural,AU,ɡɐtəɹəl,RP,ɡʌtəɹəl
train_018288,terminology,AU,tɜmənɔləd͡ʒi,GA,tɝmənɑləd͡ʒi
train_018289,fondness,GA,fɑndnəs,RP,fɒndnəs
train_018290,dispersed,RP,dɪspɜst,NZ,dəspøst
train_018291,impute,RP,ɪmpjut,GA,ɪmpjut
train_018292,virtual,RP,vɜt͡ʃʊəl,NZ,vɵt͡ʃuəl
train_018293,cringeworthy,NZ,kɹənd͡ʒwøði,RP,kɹɪnd͡ʒwɜði
train_018294,sharp,AU,ʃɐp,RP,ʃɑp
train_018295,marmoreal,GA,mɑɹmoɹiəl,RP,mɑmɔɹɪəl
train_018296,unwisdom,RP,ʌnwɪzdəm,GA,ʌnwɪzdəm
train_018297,vocation,GA,voʊkeɪʃən,AU,vəʉkæɪʃən
train_018298,polyomino,GA,pɑliɑmənoʊ,RP,pɒliɒmɪnəʊ
train_018299,rue,RP,ɹu,GA,ɹu
train_018300,controversial,AU,kɔntɹəvɜʃəl,NZ,kɒntɹəvøʃəl
train_018301,momentum,RP,məʊmɛntəm,GA,moʊmɛntəm
train_018302,cellular,AU,seljʉlə,GA,sɛljulɚ
train_018303,nowhere,GA,noʊhwɛɹ,RP,nəʊwɛə
train_018304,gear,GA,ɡɪɚ,RP,ɡɪə
train_018305,hanging,RP,hæŋɪŋ,AU,hæŋɪŋ
train_018306,qwerty,RP,kwɜti,GA,kwɚti
train_018307,discuss,RP,dɪskʌs,NZ,dəskɐs
train_018308,regional,AU,ɹid͡ʒənəl,NZ,ɹid͡ʒənəl
train_018309,deterministic,GA,dɪtɝmɪnɪstɪk,RP,dɪtɜmɪnɪstɪk
train_018310,expertise,GA,ɛkspɚtis,NZ,ekspøtiz
train_018311,disclaimer,GA,dɪskleɪmɚ,RP,dɪskleɪmə
train_018312,wheelie,GA,hwili,RP,hwili
train_018313,plough,AU,plæɔ,NZ,plæʊ
train_018314,notifies,RP,nəʊtɪfaɪz,GA,noʊtɪfaɪz
train_018315,iteration,GA,ɪtəɹeɪʃən,RP,ɪtəɹeɪʃən
train_018316,explosive,NZ,eksplɐʉsəv,RP,ɛkspləʊsɪv
train_018317,posterior,AU,pɔstɪəɹiə,GA,poʊstɪɹiɚ
train_018318,fundamental,RP,fʌndəmɛntəl,AU,fɐndəmentəl
train_018319,pathognomonic,RP,paθəɡnəʊmɒnɪk,GA,pæθəɡnoʊmɑnɪk
train_018320,model,GA,mɑdl̩,NZ,mɒdl̩
train_018321,cursing,GA,kɝsɪŋ,RP,kɜsɪŋ
train_018322,anterior,RP,antɪəɹiə,GA,æntɪɹiɚ
train_018323,coalition,RP,kəʊəlɪʃən,GA,koʊəlɪʃən
train_018324,finite,GA,faɪnaɪt,NZ,faɪnaɪt
train_018325,iteration,AU,ɪtəɹæɪʃən,GA,ɪtəɹeɪʃən
train_018326,jeer,RP,d͡ʒɪə,GA,d͡ʒɪɹ
train_018327,sociobiology,GA,soʊsioʊbaɪɑlɑd͡ʒi,RP,səʊsiəʊbaɪɒləd͡ʒi
train_018328,bachelor,NZ,bɛt͡ʃələɹ,RP,bæt͡ʃələɹ
train_018329,probability,RP,pɹɒbəbɪlɪti,AU,pɹɔbəbɪləti
train_018330,identity,RP,aɪdɛntɪti,GA,aɪdɛntɪti
train_018331,paternoster,GA,pɑtəɹnɔstɚ,RP,pɑtənɒstəɹ
train_018332,disclosure,AU,dɪskləʉʒəɹ,GA,dɪskloʊʒɚ
train_018333,splotch,GA,splɑt͡ʃ,RP,splɒt͡ʃ
train_018334,ancillary,RP,ænsɪləɹi,GA,ænsəlɛɹi
train_018335,finger,GA,fɪŋɡɚ,RP,fɪŋɡə
train_018336,severity,GA,səvɛɹəti,RP,sɪvɛɹɪti
train_018337,outward,GA,aʊtwɔɹd,RP,aʊtwɔd
train_018338,consultation,GA,kɑnsəlteɪʃən,AU,kɔnsəltæɪʃən
train_018339,cheer,GA,t͡ʃɪɹ,RP,t͡ʃɪə
train_018340,accordion,RP,əkɔdiən,GA,əkoɹdiən
train_018341,desperate,RP,dɛspəɹɪt,AU,despəɹɪt
train_018342,lowlife,GA,loʊlaɪf,RP,ləʊlaɪf
train_018343,kaleidoscope,GA,kəlaɪdəskoʊp,RP,kəlaɪdəskəʊp
train_018344,corolla,RP,kəɹəʊlə,GA,kəɹoʊlə
train_018345,stocky,RP,stɒki,GA,stɑki
train_018346,stank,RP,stæŋk,NZ,stɛŋk
train_018347,epidural,GA,ɛpədjʊɹəl,RP,ɛpɪdjʊəɹəl
train_018348,terse,AU,tɜs,RP,tɜs
train_018349,physiological,NZ,fəziəlɒd͡ʒikəl,RP,fɪziəlɒd͡ʒikəl
train_018350,duties,RP,djutiz,GA,dutiz
train_018351,against,RP,əɡɛnst,AU,əɡenst
train_018352,feral,RP,fɛɹəl,AU,feɹəl
train_018353,analytically,AU,ænəlɪtɪkli,RP,ænəlɪtɪkli
train_018354,spod,GA,spɑd,RP,spɒd
train_018355,serving,GA,sɝvɪŋ,RP,sɜvɪŋ
train_018356,stupor,RP,stjupə,GA,stupɚ
train_018357,bonus,AU,bəʉnəs,NZ,bɐʉnəs
train_018358,bonus,GA,boʊnəs,NZ,bɐʉnəs
train_018359,organisation,GA,oɹɡənɪzeɪʃən,AU,oɡənɑezæɪʃən
train_018360,external,GA,ɛkstɜɹnəl,AU,ɪkstɜnəl
train_018361,volt,GA,voʊlt,AU,vəʉlt
train_018362,angstrom,AU,æŋstɹʌm,GA,æŋstɹəm
train_018363,thrapple,RP,θɹæpəl,GA,θɹæpəl
train_018364,dukedom,GA,djukdəm,RP,djukdəm
train_018365,scope,NZ,skɐʉp,RP,skəʊp
train_018366,ranger,RP,ɹeɪ̯nd͡ʒə,GA,ɹeɪ̯nd͡ʒɚ
train_018367,portfolio,NZ,potfɐʉliɐʉ,RP,pɔtfəʊliəʊ
train_018368,renewable,GA,ɹɪnuəbl̩,RP,ɹɪnjuəbl̩
train_018369,tile,GA,taɪəl,RP,taɪl
train_018370,necropolis,GA,nɛkɹɑpələs,RP,nɛkɹɒpəlɪs
train_018371,tendonitis,GA,tɛndənaɪtɪs,AU,tendənɑetɪs
train_018372,ecology,RP,ɪkɒləd͡ʒi,NZ,əkɒləd͡ʒi
train_018373,prepared,RP,pɹɪpɛəd,AU,pɹɪped
train_018374,paralyze,GA,pæɹəlaɪz,RP,pæɹəlaɪz
train_018375,art,RP,ɑt,GA,ɑɹt
train_018376,neutralize,GA,nutɹəlaɪz,RP,njutɹəlaɪz
train_018377,perpendicular,RP,pɜpəndɪkjələɹ,GA,pɝpəndɪkjulɚ
train_018378,incarnate,GA,ɪnkɑɹnɪt,RP,ɪnkɑneɪt
train_018379,plausible,AU,plozɪbəl,GA,plɑzɪbəl
train_018380,contribute,RP,kəntʃɹɪbjut,GA,kəntɹɪbjut
train_018381,decency,NZ,disənsi,GA,disənsi
train_018382,bogie,RP,bəʊɡi,GA,boʊɡi
train_018383,odd,NZ,ɒd,GA,ɑd
train_018384,recoup,GA,ɹɪkup,AU,ɹɪkʉp
train_018385,obstacle,RP,ɒbstəkəl,GA,ɑbstəkəl
train_018386,cerebella,RP,sɛɹɪbɛlə,GA,sɛɹəbɛlə
train_018387,exercise,AU,eksəsɑez,GA,ɛksɚsaɪz
train_018388,dairy,RP,dɛəɹi,AU,deɹi
train_018389,sconce,GA,skɑns,RP,skɒns
train_018390,benefit,NZ,benəfət,RP,bɛnɪfɪt
train_018391,fibula,RP,fɪbjʊlə,GA,fɪbjələ
train_018392,explosive,RP,ɛkspləʊsɪv,NZ,eksplɐʉsəv
train_018393,dreich,RP,dɹik,GA,dɹik
train_018394,voracity,GA,vəɹæsəti,RP,vəɹæsɪti
train_018395,materialism,RP,mətɪəɹiəlɪzəm,GA,mətɪɹiəlɪzəm
train_018396,honeydew,RP,hʌnɪdju,GA,hʌnidju
train_018397,saline,RP,seɪlaɪn,GA,seɪlin
train_018398,exposure,AU,ɪkspəʉʒəɹ,NZ,ɘkspɐʉʒɘɹ
train_018399,scalability,RP,skeɪləbɪlɪti,AU,skæɪləbɪləti
train_018400,notoriously,GA,nətɔɹiəsli,RP,nəʊtɔɹɪəsli
train_018401,dalliance,RP,dælɪəns,GA,dæliəns
train_018402,revise,AU,ɹɪvɑez,NZ,ɹəvaɪ̯z
train_018403,football,AU,fʊtbol,RP,fʊtbɔl
train_018404,freak,RP,fɹik,GA,fɹik
train_018405,decent,RP,disənt,AU,disənt
train_018406,reside,GA,ɹɪzaɪd,RP,ɹɪzaɪd
train_018407,taxidermy,RP,tæksɪdəmi,NZ,tɛksədəmi
train_018408,cryptodepression,RP,kɹɪptəʊdɪpɹɛʃən,GA,kɹiptoʊdəpɹɛʃən
train_018409,pods,RP,pɒdz,GA,pɑdz
train_018410,scissor,NZ,səzə,GA,sɪzɚ
train_018411,wide,AU,wɑed,RP,waɪd
train_018412,mountainous,NZ,mæʊntənəs,AU,mæɔntɪnəs
train_018413,nice,NZ,nɑ̟e̝s,RP,naɪ̯s
train_018414,calculation,RP,kælkjuleɪʃn̩,GA,kælkjəleɪʃn̩
train_018415,embryo,RP,ɛmbɹiəʊ,GA,ɛmbɹioʊ
train_018416,academia,RP,ækədimɪə,GA,ækədimiə
train_018417,pervasive,RP,pəveɪsɪv,AU,pəvæɪsɪv
train_018418,slur,GA,slɜɹ,RP,slɜ
train_018419,electromagnetism,AU,ɪlektɹəʉmæɡnətɪzm̩,GA,ɪlɛktɹoʊmæɡnətɪzm̩
train_018420,daughters,RP,dɔtəz,GA,dɔtɚz
train_018421,separability,AU,sepɹəbɪləti,GA,sɛpɹəbɪləti
train_018422,hand,AU,hænd,RP,hænd
train_018423,glue,AU,ɡlʉ,RP,ɡlu
train_018424,prodigality,RP,prɒdɪɡælɪti,GA,prɑdɪɡælɪti
train_018425,against,AU,əɡenst,GA,əɡɛnst
train_018426,triumph,GA,tɹaɪ̯əmf,RP,tɹaɪ̯ʌmf
train_018427,scrutiny,GA,skɹutɪni,AU,skɹʉtɪni
train_018428,tetrad,RP,tɛtɹæd,AU,tetɹæd
train_018429,region,NZ,ɹid͡ʒən,GA,ɹid͡ʒən
train_018430,motor,NZ,mɐʉtə,RP,məʊtə
train_018431,person,RP,pɜsən,GA,pɜɹsən
train_018432,unseam,AU,ɐnsim,GA,ʌnsim
train_018433,iconic,AU,aɪkɔnɪk,NZ,aɪkɒnɪk
train_018434,modulation,GA,mɑd͡ʒəleɪʃən,RP,mɒdjʊleɪʃn̩
train_018435,hurtle,GA,hɜɹtəl,RP,hɜtl̩
train_018436,godsend,GA,ɡɑdsɛnd,RP,ɡɒdsɛnd
train_018437,dysentery,GA,dɪsəntɛɹi,RP,dɪsəntəɹi
train_018438,sole,NZ,sɐʉl,GA,soʊl
train_018439,interweave,RP,ɪntəwiv,GA,ɪntəɹwiv
train_018440,reniform,RP,ɹɛnɪfɔm,GA,ɹɛnəfɔɹm
train_018441,metallic,RP,mɪtælɪk,GA,mətælɪk
train_018442,recent,NZ,ɹisənt,GA,ɹisənt
train_018443,feral,NZ,feɹəl,GA,fɛɹəl
train_018444,footfall,AU,fʊtfol,RP,fʊtfɔl
train_018445,demarcate,RP,dimɑkeɪt,GA,dɪmɑɹkeɪt
train_018446,coercion,NZ,kɐʉøʃən,RP,kəʊɜʃən
train_018447,mathematical,GA,mæθəmætɪkəl,AU,mæθəmætɪkəl
train_018448,quadragenarian,GA,kwɑdɹəd͡ʒɪnɛɹiən,RP,kwɒdɹəd͡ʒɪnɛəɹɪən
train_018449,jargon,AU,dʒɐɡən,RP,dʒɑɡən
train_018450,bodybuilding,RP,bɒdibɪldɪŋ,GA,bɑdibɪldɪŋ
train_018451,north,RP,nɔθ,AU,noθ
train_018452,stagflation,RP,stæɡfleɪʃn̩,GA,stæɡfleɪʃən
train_018453,sew,NZ,sɐʉ,AU,səʉ
train_018454,sear,NZ,siə̯ɹ,RP,sɪə̯ɹ
train_018455,cysteine,GA,sɪstəin,RP,sɪstəin
train_018456,compensation,AU,kɔmpensæɪʃən,RP,kɒmpənseɪʃən
train_018457,surficial,RP,səfɪʃəl,GA,sɚfɪʃəl
train_018458,scared,NZ,skeəd,RP,skɛəd
train_018459,ledge,AU,led͡ʒ,RP,lɛd͡ʒ
train_018460,endogenous,AU,endɔd͡ʒənəs,RP,ɛndɒd͡ʒɪnəs
train_018461,cranky,RP,kɹænki,AU,kɹænki
train_018462,expertise,NZ,ekspøtiz,AU,ekspɜtiz
train_018463,paramour,GA,pɛɹəmʊəɹ,RP,pæɹəmʊə
train_018464,frigidarium,RP,fɹɪd͡ʒɪdɛəɹiəm,GA,fɹɪd͡ʒədɛɹiəm
train_018465,configuration,RP,kənfɪɡəɹeɪ̯ʃən,NZ,kənfəɡəɹæɪ̯ʃən
train_018466,pandemic,RP,pændɛmɪk,AU,pændemɪk
train_018467,careworn,RP,kɛwɔn,GA,kɛəɹwɔɹn
train_018468,tanzanite,RP,tænzənaɪt,GA,tænzənaɪt
train_018469,gait,AU,ɡæɪt,RP,ɡeɪt
train_018470,lag,AU,læɡ,NZ,lɛɡ
train_018471,idiosyncrasy,RP,ɪdɪəʊsɪŋkɹəsi,GA,ɪdiəsɪŋkɹəsi
train_018472,tincture,RP,tɪŋktʃə,GA,tɪŋkt͡ʃɚ
train_018473,oddity,GA,ɑdɪti,RP,ɒdɪti
train_018474,reindeer,NZ,ɹæɪndiə,GA,ɹeɪndɪɹ
train_018475,furtive,RP,fɜtɪv,GA,fɝtɪv
train_018476,diagnostic,AU,dɑeəɡnɔstɪk,NZ,daɪəɡnɒstək
train_018477,odd,RP,ɒd,NZ,ɒd
train_018478,toward,RP,təwɔd,GA,tɔɹd
train_018479,doctrinaire,RP,dɒktɹɪnɛə̯,AU,dɔktɹɪne
train_018480,sole,AU,səʉl,RP,səʊl
train_018481,reptile,AU,ɹeptɑel,RP,ɹɛptaɪl
train_018482,reinforce,AU,ɹiɪnfos,GA,ɹiɪnfɔɹs
train_018483,dominate,GA,dɑməneɪt,AU,dɔmɪnæɪt
train_018484,inconclusive,GA,ɪnkənklusɪv,AU,ɪnkənklʉsɪv
train_018485,shareholder,AU,ʃehəʉldəɹ,RP,ʃɛəhəʊldəɹ
train_018486,fandango,RP,fændæŋɡəʊ̯,AU,fændæŋɡəʉ̯
train_018487,naive,GA,naɪiv,RP,naɪiv
train_018488,anything,GA,ɛniθɪŋ,AU,eniθɪ̝ŋ
train_018489,simper,RP,sɪmpə,GA,sɪmpɚ
train_018490,lava,AU,lɐvə,RP,lɑvə
train_018491,avocado,NZ,ɛvəkɐdɐʉ,GA,ɑvəkɑdoʊ
train_018492,brag,AU,bɹæɡ,NZ,bɹɛɡ
train_018493,snog,GA,snɑɡ,RP,snɒɡ
train_018494,reaffirm,AU,ɹiəfɜm,NZ,ɹiəføm
train_018495,generate,RP,d͡ʒɛnəɹeɪt,GA,d͡ʒɛnəɹeɪt
